id;symbol;name;path
virtacoin;vta;VirtaCoin;./data/coins/virtacoin/
virtualcoin;vc;VirtualCoin;./data/coins/virtualcoin/
virtual-goods-token;vgo;Virtual Goods Token;./data/coins/virtual-goods-token/
visio;visio;Visio;./data/coins/visio/
vision;vsn;Vision;./data/coins/vision/
vision-network;vsn;Vision Network;./data/coins/vision-network/
vitae;vitae;Vitae;./data/coins/vitae/
vite;vite;Vite;./data/coins/vite/
vites;vites;Vites;./data/coins/vites/
vitex;vx;ViteX Coin;./data/coins/vitex/
vivid;vivid;Vivid Coin;./data/coins/vivid/
vivo;vivo;VIVO;./data/coins/vivo/
vndc;vndc;VNDC;./data/coins/vndc/
vn-finance;vfi;VN.Finance;./data/coins/vn-finance/
vns-coin;vns;VNS Coin;./data/coins/vns-coin/
vntchain;vnt;VNT Chain;./data/coins/vntchain/
vn-token;vn;VN Token;./data/coins/vn-token/
vnx-exchange;vnxlu;VNX Exchange;./data/coins/vnx-exchange/
voda-token;wdt;VODA TOKEN;./data/coins/voda-token/
vodi-x;vdx;Vodi X;./data/coins/vodi-x/
voise;voise;VOISE;./data/coins/voise/
volentix-vtx;vtx;Volentix;./data/coins/volentix-vtx/
vollar;vollar;V-Dimension;./data/coins/vollar/
volt;acdc;Volt;./data/coins/volt/
volts-finance;volts;Volts.Finance;./data/coins/volts-finance/
voltz;voltz;Voltz;./data/coins/voltz/
volume-network-token;vol;Volume Network;./data/coins/volume-network-token/
vomer;vmr;VOMER;./data/coins/vomer/
vonnicon;vonni;VONNICON;./data/coins/vonnicon/
vortex-network;vtx;Vortex Network;./data/coins/vortex-network/
vote-coin;vtc;Vote Coin;./data/coins/vote-coin/
voucher-coin;vco;Voucher Coin;./data/coins/voucher-coin/
vox-finance;vox;Vox.Finance;./data/coins/vox-finance/
voyage;voy;Voyage;./data/coins/voyage/
voyager;vgr;Voyager;./data/coins/voyager/
voytek-bear-coin;bear;BEAR Coin;./data/coins/voytek-bear-coin/
vpncoin;vash;VPNCoin;./data/coins/vpncoin/
vslice;vsl;vSlice;./data/coins/vslice/
vsportcoin;vsc;vSportCoin;./data/coins/vsportcoin/
vsync;vsx;Vsync;./data/coins/vsync/
v-systems;vsys;V.SYSTEMS;./data/coins/v-systems/
vtchain;bvt;VTChain;./data/coins/vtchain/
vulcano;quo;Quoxent;./data/coins/vulcano/
vulcoin;vlc;Vulcoin;./data/coins/vulcoin/
vybe;vybe;Vybe;./data/coins/vybe/
w3coin;w3c;W3Coin;./data/coins/w3coin/
wabi;wabi;Wabi;./data/coins/wabi/
wab-network;baw;BAW Network;./data/coins/wab-network/
wadzpay-token;wtk;WadzPay Token;./data/coins/wadzpay-token/
wagerr;wgr;Wagerr;./data/coins/wagerr/
waifu-token;waif;Waifu Token;./data/coins/waifu-token/
wal;wal;WAL;./data/coins/wal/
waletoken;wtn;Waletoken;./data/coins/waletoken/
wallabee;wlb;Wallabee;./data/coins/wallabee/
walleteum;eum;Walleteum;./data/coins/walleteum/
wallet-plus-x;wpx;Wallet Plus X;./data/coins/wallet-plus-x/
walnut-finance;wtf;Walnut.finance;./data/coins/walnut-finance/
waltonchain;wtc;Waltonchain;./data/coins/waltonchain/
wanchain;wan;Wanchain;./data/coins/wanchain/
wandx;wand;WandX;./data/coins/wandx/
warlord-token;wlt;Warlord Token;./data/coins/warlord-token/
warranty-chain;wac;Warranty Chain;./data/coins/warranty-chain/
watchdog;wmp;Watchdog;./data/coins/watchdog/
waterdrop;wdp;WaterDrop;./data/coins/waterdrop/
wave-edu-coin;wec;Wave Edu Coin;./data/coins/wave-edu-coin/
waves;waves;Waves;./data/coins/waves/
waves-community-token;wct;Waves Community Token;./data/coins/waves-community-token/
waves-enterprise;west;Waves Enterprise;./data/coins/waves-enterprise/
wavesgo;wgo;WavesGo;./data/coins/wavesgo/
wax;waxp;WAX;./data/coins/wax/
wayawolfcoin;ww;WayaWolfCoin;./data/coins/wayawolfcoin/
waykichain;wicc;WaykiChain;./data/coins/waykichain/
waykichain-governance-coin;wgrt;WaykiChain Governance Coin;./data/coins/waykichain-governance-coin/
waytom;wtm;Waytom;./data/coins/waytom/
wazirx;wrx;WazirX;./data/coins/wazirx/
wbnb;wbnb;Wrapped BNB;./data/coins/wbnb/
wbtc-cusdc-rsi-set;btcusdcrsi;WBTC cUSDC RSI Set;./data/coins/wbtc-cusdc-rsi-set/
wearesatoshi;n8v;NativeCoin;./data/coins/wearesatoshi/
webchain;mintme;MintMe.com Coin;./data/coins/webchain/
webcoin;web;Webcoin;./data/coins/webcoin/
web-coin-pay;wec;Web Coin Pay;./data/coins/web-coin-pay/
webdollar;webd;webdollar;./data/coins/webdollar/
webflix;wfx;WebFlix;./data/coins/webflix/
web-innovation-ph;webn;WEBN token;./data/coins/web-innovation-ph/
webloc;wok;weBloc;./data/coins/webloc/
web-token-pay;wtp;Web Token Pay;./data/coins/web-token-pay/
wechain-coin;wxtc;WeChain Coin;./data/coins/wechain-coin/
weedcash;weed;WeedCash;./data/coins/weedcash/
weidai;weidai;WeiDai;./data/coins/weidai/
wellness-token-economy;well;Wellness Token Economy;./data/coins/wellness-token-economy/
welltrado;wtl;Welltrado;./data/coins/welltrado/
wemix-token;wemix;Wemix Token;./data/coins/wemix-token/
wenburn;wenb;WenBurn;./data/coins/wenburn/
wepower;wpr;WePower;./data/coins/wepower/
weshow;wet;WeShow Token;./data/coins/weshow/
wesing-coin;wsc;WeSing Coin;./data/coins/wesing-coin/
weth;weth;WETH;./data/coins/weth/
wetrust;trst;WeTrust;./data/coins/wetrust/
w-green-pay;wgp;W Green Pay;./data/coins/w-green-pay/
whale;whale;WHALE;./data/coins/whale/
whale-coin;whale;Whale Coin;./data/coins/whale-coin/
whalesburg;wbt;Whalesburg;./data/coins/whalesburg/
when-token;when;WHEN Token;./data/coins/when-token/
whitecoin;xwc;Whitecoin;./data/coins/whitecoin/
whiterockcasino;wrc;WhiteRockCasino;./data/coins/whiterockcasino/
whole-network;node;Whole Network;./data/coins/whole-network/
wibx;wbx;WiBX;./data/coins/wibx/
wiix-coin;wxc;WIIX Coin;./data/coins/wiix-coin/
wiki-token;wiki;Wiki Token;./data/coins/wiki-token/
wild-beast-block;wbb;Wild Beast Block;./data/coins/wild-beast-block/
wild-crypto;wild;Wild Crypto;./data/coins/wild-crypto/
willowcoin;wllo;WillowCoin;./data/coins/willowcoin/
wincash-coin;wcc;Wincash Coin;./data/coins/wincash-coin/
winco;wco;Winco;./data/coins/winco/
winding-tree;lif;Lif;./data/coins/winding-tree/
wing-finance;wing;Wing Finance;./data/coins/wing-finance/
wings;wings;Wings;./data/coins/wings/
wing-shop;wing;Wing Shop;./data/coins/wing-shop/
wink;win;WINk;./data/coins/wink/
winners-group-token;wnt;Winners Group Token;./data/coins/winners-group-token/
winners-token;wns;Winners Token;./data/coins/winners-token/
winplay;wnrz;WinPlay;./data/coins/winplay/
winsor-token;wst;Winsor Token;./data/coins/winsor-token/
winsshi;wns;WINSSHI;./data/coins/winsshi/
winstars;wnl;WinStars Live;./data/coins/winstars/
winstex;win;Winstex;./data/coins/winstex/
wire;wire;AirWire;./data/coins/wire/
wirex;wxt;Wirex;./data/coins/wirex/
wisdom-chain;wdc;Wisdom Chain;./data/coins/wisdom-chain/
wishchain;wish;WishChain;./data/coins/wishchain/
witchain;wit;WITChain;./data/coins/witchain/
wixlar;wix;Wixlar;./data/coins/wixlar/
wizard;wiz;Wizard;./data/coins/wizard/
wizbl;wbl;WIZBL;./data/coins/wizbl/
wm-professional;wmpro;WM PROFESSIONAL;./data/coins/wm-professional/
wokecash;woke;WOKEcash;./data/coins/wokecash/
wolfage-finance-governance-token;wefi;Wolfage Finance Governance Token;./data/coins/wolfage-finance-governance-token/
womencoin;women;WomenCoin;./data/coins/womencoin/
wom-token;wom;WOM Protocol;./data/coins/wom-token/
woodcoin;log;Woodcoin;./data/coins/woodcoin/
wooshcoin-io;xwo;WooshCoin;./data/coins/wooshcoin-io/
wootrade-network;woo;Wootrade Network;./data/coins/wootrade-network/
worbli;wbi;WORBLI;./data/coins/worbli/
work-force-coin;wfc;Work Force Coin;./data/coins/work-force-coin/
worktips;wtip;Worktips;./data/coins/worktips/
worldcore;wrc;Worldcore;./data/coins/worldcore/
world-credit-diamond-coin;wcdc;World Credit Diamond Coin;./data/coins/world-credit-diamond-coin/
worldpet;wpt;WORLDPET;./data/coins/worldpet/
worm-finance;whole;wormhole.finance;./data/coins/worm-finance/
worx;worx;Worx;./data/coins/worx/
wownero;wow;Wownero;./data/coins/wownero/
woyager;wyx;Woyager;./data/coins/woyager/
wpp-token;wpp;WPP Token;./data/coins/wpp-token/
wrapped-anatha;wanatha;Wrapped ANATHA;./data/coins/wrapped-anatha/
wrapped-bind;wbind;Wrapped BIND;./data/coins/wrapped-bind/
wrapped-bitcoin;wbtc;Wrapped Bitcoin;./data/coins/wrapped-bitcoin/
wrapped-conceal;wccx;Wrapped Conceal;./data/coins/wrapped-conceal/
wrapped-cryptokitties;wck;Wrapped CryptoKitties;./data/coins/wrapped-cryptokitties/
wrapped-gen-0-cryptokitties;wg0;Wrapped Gen-0 CryptoKitties;./data/coins/wrapped-gen-0-cryptokitties/
wrapped-leo;wleo;Wrapped LEO;./data/coins/wrapped-leo/
wrapped-marblecards;wmc;Wrapped MarbleCards;./data/coins/wrapped-marblecards/
wrapped-nxm;wnxm;Wrapped NXM;./data/coins/wrapped-nxm/
wrapped-origin-axie;woa;Wrapped Origin Axie;./data/coins/wrapped-origin-axie/
wrapped-virgin-gen-0-cryptokitties;wvg0;Wrapped Virgin Gen-0 CryptoKittties;./data/coins/wrapped-virgin-gen-0-cryptokitties/
wrkzcoin;wrkz;WrkzCoin;./data/coins/wrkzcoin/
wxcoin;wxc;WXCOINS;./data/coins/wxcoin/
x42-protocol;x42;X42 Protocol;./data/coins/x42-protocol/
x8-project;x8x;X8X Token;./data/coins/x8-project/
xank;xank;Xank;./data/coins/xank/
xaurum;xaur;Xaurum;./data/coins/xaurum/
xavander-coin;xczm;Xavander Coin;./data/coins/xavander-coin/
xaviera-tech;xts;Xaviera Tech;./data/coins/xaviera-tech/
x-block;ix;X-Block;./data/coins/x-block/
xbtc;xbtc;xBTC;./data/coins/xbtc/
x-cash;xcash;X-CASH;./data/coins/x-cash/
xceltoken-plus;xlab;XCELTOKEN PLUS;./data/coins/xceltoken-plus/
xchain-token;nxct;XChain Token;./data/coins/xchain-token/
xcoin;xco;X-Coin;./data/coins/xcoin/
xcoinpay;dyx;XCoinPay;./data/coins/xcoinpay/
xcredit;xfyi;XCredit;./data/coins/xcredit/
xdai-stake;stake;xDAI Stake;./data/coins/xdai-stake/
xdce-crowd-sale;xdc;XinFin;./data/coins/xdce-crowd-sale/
xdna;xdna;XDNA;./data/coins/xdna/
xenios;xnc;Xenios;./data/coins/xenios/
xeniumx;xemx;Xeniumx;./data/coins/xeniumx/
xenon-2;xen;Xenon;./data/coins/xenon-2/
xensor;xsr;Xensor;./data/coins/xensor/
xeonbit;xnb;Xeonbit;./data/coins/xeonbit/
xeonbit-token;xns;Xeonbit Token;./data/coins/xeonbit-token/
xeuro;xeuro;XEuro;./data/coins/xeuro/
xfii;xfii;XFII;./data/coins/xfii/
xfinance;xfi;Xfinance;./data/coins/xfinance/
xfoc;xfoc;XFOC;./data/coins/xfoc/
xfuel;xfuel;XFUEL;./data/coins/xfuel/
xgalaxy;xgcs;xGalaxy;./data/coins/xgalaxy/
xgox;xgox;XGOX;./data/coins/xgox/
xio;xio;XIO;./data/coins/xio/
xiotri;xiot;Xiotri;./data/coins/xiotri/
xiropht;xiro;Xiropht;./data/coins/xiropht/
xmax;xmx;XMax;./data/coins/xmax/
xov;xov;XOVBank;./data/coins/xov/
xp;xp;XP;./data/coins/xp/
xpet-coin;xpc;Xpet Coin;./data/coins/xpet-coin/
xplosive-ethereum;xeth;Xplosive Ethereum;./data/coins/xplosive-ethereum/
x-power-chain;xpo;X-power Chain;./data/coins/x-power-chain/
xptoken-io;xpt;XPToken.io;./data/coins/xptoken-io/
xriba;xra;Xriba;./data/coins/xriba/
xrpalike-gene;xag;Xrpalike Gene;./data/coins/xrpalike-gene/
xrp-bep2;xrp-bf2;XRP BEP2;./data/coins/xrp-bep2/
xrp-classic;xrpc;XRP Classic;./data/coins/xrp-classic/
xrphd;xhd;XRPHD;./data/coins/xrphd/
xrt;xrt;XRTFoundation;./data/coins/xrt/
xscoin;xsc;XsCoin;./data/coins/xscoin/
xsgd;xsgd;XSGD;./data/coins/xsgd/
xsnx;xSNXa;xSNXa;./data/coins/xsnx/
xswap;xsp;XSwap;./data/coins/xswap/
xt3ch;xt3;Xt3ch;./data/coins/xt3ch/
xtake;xtk;Xtake;./data/coins/xtake/
xtcom-token;xt;XT.com Token;./data/coins/xtcom-token/
xtendcash;XTNC;XtendCash;./data/coins/xtendcash/
xtock;xtx;Xtock;./data/coins/xtock/
xtrabytes;xby;XTRABYTES;./data/coins/xtrabytes/
xtrade;xtrd;XTRD;./data/coins/xtrade/
xtrm;xtrm;XTRM;./data/coins/xtrm/
xuedaocoin;xdc;XueDaoCoin;./data/coins/xuedaocoin/
xuez;xuez;Xuez Coin;./data/coins/xuez/
xwc-dice-token;xdt;XWC Dice Token;./data/coins/xwc-dice-token/
xyo-network;xyo;XYO Network;./data/coins/xyo-network/
yacoin;yac;YACoin;./data/coins/yacoin/
yakuza-dao;ykz;Yakuza DFO;./data/coins/yakuza-dao/
yam-2;yam;YAM;./data/coins/yam-2/
yam-v2;YAMv2;YAM v2;./data/coins/yam-v2/
yap-stone;yap;Yap Stone;./data/coins/yap-stone/
yas;yas;YAS;./data/coins/yas/
yaxis;yax;yAxis;./data/coins/yaxis/
ybcoin;ybct;Ybcoin;./data/coins/ybcoin/
ycash;yec;Ycash;./data/coins/ycash/
yeafinance;yea;YeaFinance;./data/coins/yeafinance/
yearn20moonfinance;ymf20;Yearn20Moon.Finance;./data/coins/yearn20moonfinance/
yearn4-finance;yf4;Yearn4 Finance;./data/coins/yearn4-finance/
yearn-classic-finance;earn;Yearn Classic Finance;./data/coins/yearn-classic-finance/
yearn-finance;yfi;yearn.finance;./data/coins/yearn-finance/
yearn-finance-bit;yfbt;Yearn Finance Bit;./data/coins/yearn-finance-bit/
yearn-finance-bit2;yfb2;Yearn Finance Bit2;./data/coins/yearn-finance-bit2/
yearn-finance-center;yfc;Yearn Finance Center;./data/coins/yearn-finance-center/
yearn-finance-diamond-token;yfdt;Yearn Finance Diamond Token;./data/coins/yearn-finance-diamond-token/
yearn-finance-dot;yfdot;Yearn Finance DOT;./data/coins/yearn-finance-dot/
yearn-finance-ecosystem;yfiec;Yearn Finance Ecosystem;./data/coins/yearn-finance-ecosystem/
yearn-finance-infrastructure-labs;ylab;Yearn-finance Infrastructure Labs;./data/coins/yearn-finance-infrastructure-labs/
yearn-finance-management;yefim;Yearn Finance Management;./data/coins/yearn-finance-management/
yearn-finance-network;yfn;Yearn Finance Network;./data/coins/yearn-finance-network/
yearn-finance-passive-income;yfpi;Yearn Finance Passive Income;./data/coins/yearn-finance-passive-income/
yearn-finance-protocol;yfp;Yearn Finance Protocol;./data/coins/yearn-finance-protocol/
yearn-finance-red-moon;yfrm;Yearn Finance Red Moon;./data/coins/yearn-finance-red-moon/
yearn-finance-value;yfiv;Yearn Finance Value;./data/coins/yearn-finance-value/
yearn-global;yg;Yearn Global;./data/coins/yearn-global/
yearn-hold-finance;yhfi;Yearn Hold Finance;./data/coins/yearn-hold-finance/
yearn-land;yland;Yearn Land;./data/coins/yearn-land/
yearn-secure;ysec;Yearn Secure;./data/coins/yearn-secure/
yee;yee;Yee;./data/coins/yee/
yefam-finance;fam;Yefam.Finance;./data/coins/yefam-finance/
yeld-finance;yeld;Yeld Finance;./data/coins/yeld-finance/
yenten;ytn;YENTEN;./data/coins/yenten/
yep-coin;YEP;YEP Coin;./data/coins/yep-coin/
yes-trump-augur-prediction-token;yTrump;YES Trump Augur Prediction Token;./data/coins/yes-trump-augur-prediction-token/
yfa-finance;yfa;YFA Finance;./data/coins/yfa-finance/
yfarmland-token;yfarmer;YFarmLand Token;./data/coins/yfarmland-token/
yfarm-token;yfarm;YFARM Token;./data/coins/yfarm-token/
yfbeta;yfbeta;yfBeta;./data/coins/yfbeta/
yfdai-finance;yf-dai;YfDAI.finance;./data/coins/yfdai-finance/
yfedfinance;yfed;YFED.Finance;./data/coins/yfedfinance/
yfe-money;YFE;YFE Money;./data/coins/yfe-money/
yfet;yfet;YFET;./data/coins/yfet/
yffc-finance;yffc;yffc.finance;./data/coins/yffc-finance/
yff-finance;yff;YFF.Finance;./data/coins/yff-finance/
yffi-finance;yffi;yffi finance;./data/coins/yffi-finance/
yffii-finance;yffii;YFFII Finance;./data/coins/yffii-finance/
yffs;yffs;YFFS Finance;./data/coins/yffs/
yfi3-money;yfi3;YFI3.money;./data/coins/yfi3-money/
yfia;yfia;YFIA;./data/coins/yfia/
yfibalancer-finance;yfib;YFIBALANCER.FINANCE;./data/coins/yfibalancer-finance/
yfi-business;yfib;YFI Business;./data/coins/yfi-business/
yfi-credits;yfic;Yfi Credits;./data/coins/yfi-credits/
yfi-credits-group;yficg;YFI Credits Group;./data/coins/yfi-credits-group/
yfiexchange-finance;yfie;YFIEXCHANGE.FINANCE;./data/coins/yfiexchange-finance/
yfii-finance;yfii;DFI.money;./data/coins/yfii-finance/
yfii-gold;yfiig;YFII Gold;./data/coins/yfii-gold/
yfiii;yfiii;YFIII;./data/coins/yfiii/
yfiking-finance;yfiking;YFIKing Finance;./data/coins/yfiking-finance/
yfilend-finance;yfild;YFILEND.FINANCE;./data/coins/yfilend-finance/
yfimobi;yfim;Yfi.mobi;./data/coins/yfimobi/
yfi-paprika;yfip;YFI Paprika;./data/coins/yfi-paprika/
yfi-product-token;yfip;YFI Product Token;./data/coins/yfi-product-token/
yfiscurity;yfis;YFISCURITY;./data/coins/yfiscurity/
yfive-finance;yfive;YFIVE FINANCE;./data/coins/yfive-finance/
yfix-finance;yfix;YFIX.finance;./data/coins/yfix-finance/
yflink;yfl;YF Link;./data/coins/yflink/
yfmoonbeam;yfmb;YFMoonBeam;./data/coins/yfmoonbeam/
yfmoonshot;yfms;YFMoonshot;./data/coins/yfmoonshot/
yfos-finance;YFOS;YFOS.finance;./data/coins/yfos-finance/
yfox-finance;yfox;YFOX Finance;./data/coins/yfox-finance/
yfpro-finance;yfpro;YFPRO Finance;./data/coins/yfpro-finance/
yfrb-finance;yfrb;yfrb.Finance;./data/coins/yfrb-finance/
yfscience;yfsi;Yfscience;./data/coins/yfscience/
yfuel;yfuel;YFUEL;./data/coins/yfuel/
yfv-finance;yfv;YFValue;./data/coins/yfv-finance/
yggdrash;yeed;Yggdrash;./data/coins/yggdrash/
yi12-stfinance;yi12;Yield Stake Finance;./data/coins/yi12-stfinance/
yibitcoin;ytc;Yibitcoin;./data/coins/yibitcoin/
yield-breeder-dao;ybree;Yield Breeder DAO;./data/coins/yield-breeder-dao/
yield-coin;yld;Yield Coin;./data/coins/yield-coin/
yield-farming-io;yield;Yield-farming.io;./data/coins/yield-farming-io/
yield-farming-known-as-ash;yfka;Yield Farming Known as Ash;./data/coins/yield-farming-known-as-ash/
yield-farming-token;YFT;Yield Farming Token;./data/coins/yield-farming-token/
yieldwars-com;war;YieldWars;./data/coins/yieldwars-com/
yieldx;yieldx;YieldX;./data/coins/yieldx/
ymax;ymax;YMAX;./data/coins/ymax/
ymen-finance;ymen;Ymen.Finance;./data/coins/ymen-finance/
ympl;ympl;YMPL;./data/coins/ympl/
ynef-coin;ynef;Ynef Coin;./data/coins/ynef-coin/
yobit-token;yo;Yobit Token;./data/coins/yobit-token/
yocoin;yoc;Yocoin;./data/coins/yocoin/
yoink;ynk;Yoink;./data/coins/yoink/
yokcoin;yok;YOKcoin;./data/coins/yokcoin/
yolo-cash;ylc;YOLOCash;./data/coins/yolo-cash/
yoo-ecology;yoo;Yoo Ecology;./data/coins/yoo-ecology/
yoosourcing;yst;YOOSourcing;./data/coins/yoosourcing/
yottachainmena;mta;YottaChainMENA;./data/coins/yottachainmena/
yottacoin;yta;YottaChain;./data/coins/yottacoin/
youcash;youc;YOUcash;./data/coins/youcash/
you-chain;you;YOU Chain;./data/coins/you-chain/
youforia;yfr;YouForia;./data/coins/youforia/
youlive-coin;uc;YouLive Coin;./data/coins/youlive-coin/
yourvotematters;yvm;YourVoteMatters;./data/coins/yourvotematters/
yoyow;yoyow;YOYOW;./data/coins/yoyow/
yrise-finance;yrise;yRise Finance;./data/coins/yrise-finance/
ysdt;ysdt;YSDT;./data/coins/ysdt/
ystar;ysr;Ystar;./data/coins/ystar/
ytho-online;ytho;YTHO Online;./data/coins/ytho-online/
ytsla-finance;ytsla;yTSLA Finance;./data/coins/ytsla-finance/
yuan-chain-coin;ycc;Yuan Chain Coin;./data/coins/yuan-chain-coin/
yuge;trump;YUGE;./data/coins/yuge/
yui-hinata;yui;YUI Hinata;./data/coins/yui-hinata/
yuki-coin;yuki;YUKI COIN;./data/coins/yuki-coin/
yunex;yun;YunEx Yun Token;./data/coins/yunex/
yuno-finance;yuno;YUNo Finance;./data/coins/yuno-finance/
yup;yup;Yup;./data/coins/yup/
yusd-synthetic-token-expiring-1-october-2020;yUSD-OCT20;yUSD Synthetic Token Expiring 1 October 2020;./data/coins/yusd-synthetic-token-expiring-1-october-2020/
yusd-synthetic-token-expiring-1-september-2020;yUSD-SEP20;yUSD Synthetic Token Expiring 1 September 2020;./data/coins/yusd-synthetic-token-expiring-1-september-2020/
yusd-synthetic-token-expiring-31-december-2020;uUSDwETH-DEC;uUSDwETH Synthetic Token Expiring 31 December 2020;./data/coins/yusd-synthetic-token-expiring-31-december-2020/
yusra;yusra;YUSRA;./data/coins/yusra/
yvault-lp-ycurve;yvault-lp-ycurve;yUSD;./data/coins/yvault-lp-ycurve/
yyfi-protocol;yyfi;YYFI.Protocol;./data/coins/yyfi-protocol/
zac-finance;zac;ZAC Finance;./data/coins/zac-finance/
zaif-token;zaif;Zaif Token;./data/coins/zaif-token/
zano;zano;Zano;./data/coins/zano/
zantepay;zpay;Zantepay;./data/coins/zantepay/
zap;zap;Zap;./data/coins/zap/
zarcash;zarh;Zarhexcash;./data/coins/zarcash/
zatgo;zat;Zatgo;./data/coins/zatgo/
zayka-token;zay;Zayka Token;./data/coins/zayka-token/
zbank-token;zbk;Zbank Token;./data/coins/zbank-token/
zb-token;zb;ZB Token;./data/coins/zb-token/
zcartz;zcrt;Zcartz;./data/coins/zcartz/
zcash;zec;Zcash;./data/coins/zcash/
zccoin;zcc;ZcCoin;./data/coins/zccoin/
zclassic;zcl;Zclassic;./data/coins/zclassic/
zcnox-coin;zcnox;ZCNOX Coin;./data/coins/zcnox-coin/
zcoin;xzc;Zcoin;./data/coins/zcoin/
zcore;zcr;ZCore;./data/coins/zcore/
zcore-token;zcrt;ZCore Token;./data/coins/zcore-token/
zealium;nzl;Zealium;./data/coins/zealium/
zebi;zco;Zebi;./data/coins/zebi/
zedxe;zfl;Zuflo Coin;./data/coins/zedxe/
zeedex;zdex;Zeedex;./data/coins/zeedex/
zeepin;zpt;Zeepin;./data/coins/zeepin/
zeitcoin;zeit;Zeitcoin;./data/coins/zeitcoin/
zelaapayae;zpae;ZelaaPayAE;./data/coins/zelaapayae/
zelcash;zel;Zel;./data/coins/zelcash/
zelwin;zlw;Zelwin;./data/coins/zelwin/
zenad;znd;Zenad;./data/coins/zenad/
zencash;zen;Horizen;./data/coins/zencash/
zenfuse;zefu;Zenfuse;./data/coins/zenfuse/
zenon;znn;Zenon;./data/coins/zenon/
zen-protocol;zp;Zen Protocol;./data/coins/zen-protocol/
